session_id,customer_id,session_date,traffic_source,pages_viewed,session_duration_sec,converted
55259,5611,2023-01-03,Organic,5,93,0
55260,7399,2024-03-29,Social,7,107,0
55261,100,2023-03-12,Paid,4,178,0
55262,9501,2023-09-08,Email,8,182,0
55263,3978,2024-11-23,Organic,3,247,0
55264,2223,2023-09-14,Paid,2,13,0
55265,1409,2023-09-05,Paid,2,366,0
55266,9528,2023-09-14,Organic,5,409,1
55267,11874,2024-02-07,Organic,4,121,0
55268,10942,2023-04-06,Email,4,27,1
55269,6984,2023-03-31,Organic,9,806,0
55270,9767,2024-04-10,Email,6,408,0
55271,7545,2023-03-01,Organic,4,230,0
55272,3759,2023-03-21,Paid,3,154,0
55273,5740,2024-01-28,Social,6,224,0
55274,7041,2024-10-13,Social,11,577,0
55275,9702,2024-08-24,Email,4,71,0
55276,10092,2024-03-06,Email,6,128,0
55277,2323,2024-10-13,Email,9,141,0
55278,9813,2024-04-06,Email,3,220,0
55279,2964,2023-04-13,Email,6,110,0
55280,7559,2023-09-29,Email,2,308,0
55281,4423,2024-01-29,Email,5,129,0
55282,9021,2024-10-08,Paid,8,270,0
55283,4738,2024-11-07,Email,6,302,0
55284,1610,2024-02-14,Paid,4,497,0
55285,2908,2023-04-18,Organic,2,27,0
55286,3672,2023-07-03,Email,4,190,0
55287,2453,2024-10-08,Organic,6,149,0
55288,864,2024-09-22,Email,2,78,0
55289,3352,2023-08-17,Organic,6,106,0
55290,2995,2023-03-23,Email,2,19,1
55291,3292,2023-12-15,Social,6,2,0
55292,3982,2024-08-10,Organic,4,345,0
55293,6450,2023-03-03,Email,5,632,0
55294,6586,2023-02-24,Social,4,43,1
55295,10710,2024-01-09,Paid,2,564,0
55296,5316,2024-04-16,Organic,4,226,1
55297,2860,2024-07-01,Paid,8,52,0
55298,6382,2024-01-09,Organic,11,314,0
55299,2033,2023-05-12,Email,4,948,0
55300,5389,2024-03-08,Email,2,322,0
55301,6348,2023-01-29,Organic,2,56,0
55302,2832,2023-03-23,Paid,5,210,0
55303,4203,2023-07-29,Organic,2,501,0
55304,9422,2023-09-23,Organic,8,293,0
55305,10137,2023-10-06,Paid,7,51,0
55306,8064,2024-03-07,Email,2,108,0
55307,6367,2023-03-18,Social,7,884,0
55308,4677,2024-04-14,Organic,6,205,0
55309,11828,2024-04-14,Organic,6,154,0
55310,4906,2024-05-07,Email,1,606,0
55311,5902,2024-02-01,Social,8,273,0
55312,233,2024-01-10,Paid,6,219,1
55313,7467,2024-11-27,Paid,4,186,0
55314,4129,2023-11-10,Paid,4,186,0
55315,329,2024-03-25,Organic,1,187,1
55316,3981,2024-07-23,Organic,5,131,0
55317,2897,2024-04-26,Paid,4,6,1
55318,10625,2024-02-01,Paid,4,31,0
55319,1909,2023-08-14,Email,4,123,0
55320,1203,2023-11-27,Organic,4,543,0
55321,10661,2024-09-26,Email,7,153,0
55322,6050,2024-03-18,Paid,5,30,1
55323,1273,2024-07-24,Email,5,222,0
55324,11005,2023-11-27,Social,8,245,0
55325,2879,2024-07-02,Paid,1,22,0
55326,2232,2024-08-03,Paid,4,503,0
55327,3197,2023-09-25,Organic,7,167,0
55328,7350,2023-08-26,Organic,7,51,1
55329,6427,2024-06-13,Social,4,85,0
55330,6357,2023-11-20,Paid,4,320,0
55331,9169,2023-07-24,Organic,5,45,0
55332,6464,2024-09-11,Organic,4,111,1
55333,5125,2024-05-29,Email,8,13,0
55334,2046,2023-08-31,Paid,7,81,0
55335,6441,2024-02-20,Social,8,154,0
55336,8031,2023-01-01,Email,3,36,0
55337,9286,2023-04-22,Paid,3,12,0
55338,2129,2023-07-16,Organic,4,394,0
55339,9877,2023-04-22,Organic,4,484,1
55340,11129,2024-10-21,Email,2,778,0
55341,11317,2023-07-04,Email,5,24,0
55342,3975,2024-05-31,Paid,4,397,0
55343,2051,2023-07-09,Paid,5,43,0
55344,9221,2023-03-23,Social,6,276,0
55345,10034,2023-09-14,Paid,4,206,0
55346,9825,2023-09-10,Organic,8,26,0
55347,5970,2024-10-22,Social,3,67,0
55348,5649,2023-07-22,Email,6,250,0
55349,3875,2023-04-06,Paid,3,48,0
55350,1228,2023-03-17,Paid,5,116,0
55351,11848,2024-06-06,Organic,8,148,0
55352,1601,2023-11-03,Email,2,156,0
55353,5415,2024-01-23,Email,0,88,1
55354,2116,2024-02-06,Organic,8,282,0
55355,11680,2024-08-24,Paid,4,516,0
55356,5534,2023-01-14,Social,3,81,0
55357,2589,2023-07-31,Organic,6,363,0
55358,9446,2023-02-27,Paid,4,493,0
55359,3446,2024-07-23,Email,1,530,0
55360,1717,2023-12-08,Email,1,1412,0
55361,3912,2024-03-28,Email,8,500,0
55362,11271,2024-10-28,Email,10,32,0
55363,6615,2024-06-27,Organic,4,255,0
55364,4841,2023-03-18,Social,6,196,0
55365,2422,2024-07-05,Organic,3,63,0
55366,5360,2024-05-22,Organic,6,39,1
55367,5949,2023-07-11,Organic,10,138,0
55368,10273,2023-05-30,Email,7,98,0
55369,6013,2023-01-27,Social,3,47,0
55370,5830,2023-11-02,Organic,5,773,0
55371,2375,2024-08-03,Email,6,4,0
55372,11300,2023-07-28,Organic,7,2,0
55373,2509,2024-06-09,Organic,4,256,1
55374,3594,2023-02-08,Social,5,31,0
55375,2565,2023-11-27,Paid,3,911,0
55376,3199,2023-02-08,Social,4,320,0
55377,2893,2024-01-15,Email,3,248,0
55378,2536,2024-08-18,Social,4,180,0
55379,341,2024-02-12,Organic,7,62,0
55380,11613,2024-07-26,Social,4,105,0
55381,6989,2023-09-14,Organic,6,26,0
55382,7392,2024-10-31,Email,1,333,1
55383,3525,2023-10-22,Social,5,578,0
55384,3206,2023-12-19,Organic,3,268,0
55385,8555,2023-01-09,Organic,8,11,0
55386,785,2024-06-04,Organic,4,14,0
55387,3018,2024-08-24,Email,3,88,1
55388,3406,2023-04-28,Social,7,35,0
55389,7938,2024-03-22,Email,4,11,0
55390,432,2023-09-12,Paid,8,340,0
55391,11579,2023-03-19,Social,4,98,0
55392,4579,2024-03-20,Paid,7,117,0
55393,757,2023-08-13,Paid,4,109,0
55394,9227,2023-07-14,Social,3,1249,0
55395,9101,2024-07-15,Email,5,101,0
55396,7199,2023-04-12,Email,3,680,1
55397,11844,2023-02-14,Organic,5,129,0
55398,7550,2024-09-24,Organic,5,215,0
55399,4207,2024-04-04,Social,6,92,0
55400,7267,2023-04-26,Paid,10,142,0
55401,6917,2024-05-08,Paid,3,442,0
55402,6436,2023-06-25,Organic,5,505,0
55403,5394,2024-09-01,Paid,3,0,0
55404,3902,2023-08-25,Email,4,63,0
55405,1211,2023-11-23,Organic,5,303,0
55406,1098,2024-02-29,Paid,5,621,0
55407,10024,2024-06-23,Paid,4,161,1
55408,3008,2023-02-06,Social,9,96,0
55409,864,2023-01-28,Organic,5,668,1
55410,4521,2024-03-27,Paid,3,75,0
55411,9286,2023-09-24,Organic,3,272,0
55412,3449,2024-07-03,Email,6,48,0
55413,8476,2023-06-10,Email,8,438,0
55414,5888,2023-10-03,Email,4,30,0
55415,1997,2024-11-16,Organic,3,156,0
55416,8618,2023-06-03,Organic,0,571,0
55417,5851,2024-08-07,Email,9,447,1
55418,7252,2024-05-24,Social,5,537,0
55419,7192,2023-05-11,Organic,7,64,0
55420,9458,2023-01-02,Paid,7,7,0
55421,7212,2023-07-27,Social,5,24,0
55422,2063,2023-07-28,Email,8,47,0
55423,11878,2023-08-07,Paid,3,91,0
55424,39,2024-07-10,Organic,5,127,0
55425,6125,2023-06-26,Paid,3,656,0
55426,6439,2024-11-21,Email,5,8,0
55427,3706,2023-05-06,Paid,2,159,0
55428,10165,2024-06-14,Social,2,22,0
55429,3530,2023-11-25,Organic,1,121,0
55430,8273,2024-06-29,Organic,2,1001,0
55431,11842,2023-06-08,Paid,3,745,0
55432,6818,2023-06-20,Social,3,6,0
55433,10030,2023-11-19,Email,5,140,0
55434,5906,2023-07-15,Organic,9,13,1
55435,7736,2023-06-16,Paid,2,652,0
55436,2808,2024-10-25,Paid,7,1057,0
55437,4620,2024-09-27,Organic,2,105,1
55438,6597,2023-12-12,Paid,7,269,0
55439,1672,2023-04-04,Social,2,192,0
55440,8282,2024-05-31,Organic,7,597,0
55441,8213,2023-09-22,Social,8,209,0
55442,10022,2023-12-02,Social,4,27,0
55443,7437,2023-05-06,Email,2,184,0
55444,8115,2023-03-03,Paid,4,270,1
55445,2773,2023-12-25,Social,7,435,0
55446,4455,2024-04-06,Paid,11,284,0
55447,9281,2024-08-05,Paid,10,186,0
55448,3601,2024-02-28,Paid,4,417,0
55449,3572,2024-08-27,Organic,3,33,0
55450,9838,2024-10-19,Social,5,399,0
55451,11134,2023-08-20,Paid,5,119,0
55452,3816,2023-04-10,Email,8,362,0
55453,11272,2023-01-11,Paid,5,77,0
55454,1790,2023-09-13,Organic,5,752,0
55455,11043,2024-10-03,Social,5,45,0
55456,47,2023-01-21,Email,5,143,0
55457,9877,2023-02-07,Organic,5,156,0
55458,6820,2023-01-25,Organic,4,69,0
55459,423,2024-02-29,Social,6,175,0
55460,2245,2023-05-14,Email,9,650,0
55461,4926,2024-08-16,Social,7,288,0
55462,10785,2024-11-18,Email,4,227,0
55463,5387,2024-01-10,Social,2,181,0
55464,10971,2023-03-11,Paid,4,44,0
55465,492,2023-03-22,Social,1,37,0
55466,5607,2023-11-26,Organic,7,121,0
55467,8890,2024-09-16,Paid,5,220,0
55468,7395,2024-03-30,Social,4,641,1
55469,11607,2024-04-20,Social,7,452,1
55470,6974,2023-03-11,Email,7,585,0
55471,5145,2023-02-09,Organic,5,374,0
55472,8805,2024-10-09,Email,3,144,0
55473,4587,2023-01-15,Organic,6,212,0
55474,11213,2024-04-10,Organic,4,443,0
55475,3899,2023-03-30,Organic,6,299,0
55476,3920,2024-09-03,Email,4,172,0
55477,2544,2023-04-09,Paid,3,311,0
55478,8162,2023-07-01,Organic,8,201,0
55479,8628,2023-10-16,Email,3,123,0
55480,10130,2023-07-12,Social,3,81,0
55481,1161,2024-01-22,Email,7,325,0
55482,2829,2024-07-27,Paid,6,367,0
55483,1442,2023-03-09,Email,5,92,0
55484,11276,2024-01-20,Paid,9,106,0
55485,7993,2024-04-06,Paid,5,94,0
55486,2529,2023-10-28,Organic,5,69,0
55487,4480,2024-11-20,Social,1,27,0
55488,5037,2023-11-17,Social,4,241,0
55489,5018,2024-10-20,Email,6,860,0
55490,9593,2023-04-18,Email,6,53,0
55491,7101,2024-07-07,Organic,3,135,0
55492,6676,2024-10-22,Organic,4,45,0
55493,6800,2024-04-13,Organic,5,473,0
55494,11138,2024-10-03,Organic,9,99,0
55495,1067,2024-05-12,Email,5,121,0
55496,651,2024-01-13,Organic,5,77,0
55497,5874,2024-03-23,Email,6,234,0
55498,6916,2023-12-20,Paid,1,40,0
55499,5639,2024-05-05,Organic,6,70,0
55500,4706,2024-04-20,Email,3,81,0
55501,5956,2023-01-22,Email,5,103,0
55502,9239,2023-01-02,Organic,8,305,1
55503,8324,2024-08-22,Email,12,53,0
55504,4211,2023-04-13,Paid,5,456,0
55505,6197,2024-01-23,Social,3,491,0
55506,10942,2023-01-21,Organic,5,561,0
55507,3725,2023-05-23,Email,4,292,1
55508,10867,2024-04-26,Social,6,181,0
55509,2877,2024-06-27,Social,4,119,0
55510,2518,2024-06-03,Email,4,497,0
55511,3319,2024-01-10,Social,5,358,1
55512,3596,2023-09-05,Email,1,105,0
55513,2359,2023-09-30,Paid,1,453,0
55514,1027,2023-11-09,Organic,7,304,0
55515,5489,2023-10-01,Email,4,206,0
55516,8265,2024-09-08,Organic,6,572,0
55517,9516,2023-01-08,Social,4,72,0
55518,11907,2024-11-22,Email,6,25,0
55519,8636,2023-08-18,Email,4,192,0
55520,2264,2023-03-10,Paid,4,561,0
55521,3558,2023-03-13,Paid,6,58,0
55522,8345,2024-08-24,Email,6,367,1
55523,9774,2024-08-04,Email,6,37,0
55524,6493,2023-04-22,Email,7,11,0
55525,7495,2023-03-29,Email,1,84,0
55526,8351,2024-10-08,Email,8,432,0
55527,4196,2023-08-06,Social,3,6,1
55528,994,2024-07-18,Email,4,1249,0
55529,7422,2023-11-22,Social,6,201,0
55530,7785,2023-03-27,Paid,2,376,0
55531,3422,2024-03-26,Organic,4,426,0
55532,4998,2024-11-15,Paid,2,107,0
55533,7206,2024-06-07,Paid,2,597,0
55534,583,2024-08-06,Paid,4,325,0
55535,5063,2023-05-01,Organic,6,89,0
55536,10722,2023-01-23,Social,5,916,0
55537,3388,2024-03-17,Organic,7,7,0
55538,219,2024-04-15,Email,5,411,0
55539,10078,2023-05-29,Paid,3,33,0
55540,2545,2023-07-15,Social,6,287,0
55541,1695,2023-01-03,Paid,4,174,0
55542,1071,2024-08-25,Organic,6,184,0
55543,3377,2023-12-13,Social,4,992,0
55544,5430,2023-01-09,Paid,4,70,0
55545,5072,2024-10-19,Email,4,28,0
55546,6202,2023-01-21,Paid,6,256,1
55547,2896,2024-04-21,Social,6,168,0
55548,3864,2024-11-29,Email,8,87,0
55549,3252,2024-10-22,Paid,3,78,1
55550,6542,2024-03-01,Organic,7,40,0
55551,4080,2023-08-23,Social,5,568,0
55552,7000,2023-07-26,Organic,5,210,0
55553,4032,2023-06-17,Email,9,68,0
55554,4180,2024-01-28,Paid,10,62,0
55555,938,2023-04-17,Email,5,196,0
55556,9809,2023-07-25,Email,3,558,0
55557,3662,2023-05-02,Email,4,426,0
55558,3119,2024-02-15,Social,3,777,0
55559,5953,2023-04-28,Organic,5,104,1
55560,2070,2023-02-23,Organic,6,315,1
55561,3482,2024-01-13,Paid,8,564,0
55562,1051,2023-06-06,Email,4,117,0
55563,10147,2023-06-05,Email,7,291,0
55564,7092,2024-04-15,Email,3,137,0
55565,7910,2024-01-02,Organic,5,295,1
55566,3640,2023-12-04,Paid,4,422,0
55567,10189,2024-11-05,Email,5,271,0
55568,11914,2023-06-05,Email,2,20,0
55569,1430,2024-04-09,Paid,8,123,0
55570,534,2023-10-28,Organic,3,980,0
55571,6800,2024-01-14,Paid,3,520,0
55572,3980,2024-02-25,Paid,2,101,0
55573,10065,2024-02-03,Social,10,653,1
55574,3415,2023-03-23,Organic,4,180,0
55575,7819,2024-10-06,Email,7,494,0
55576,2055,2024-05-03,Organic,3,39,1
55577,8298,2024-08-03,Organic,6,305,0
55578,4401,2023-03-17,Social,3,366,0
55579,6050,2023-05-17,Social,8,285,0
55580,5482,2023-01-15,Paid,8,32,0
55581,921,2023-06-07,Paid,0,78,0
55582,9030,2023-08-10,Organic,8,26,0
55583,2047,2023-09-14,Organic,6,214,0
55584,6839,2024-11-17,Social,2,80,1
55585,6760,2024-01-20,Email,3,61,0
55586,4388,2024-01-10,Paid,8,314,0
55587,3200,2024-08-05,Paid,8,85,0
55588,6230,2023-11-17,Social,3,46,0
55589,8245,2023-05-21,Paid,6,1107,0
55590,610,2023-11-20,Email,8,102,0
55591,7726,2023-09-21,Social,8,46,0
55592,4024,2023-04-09,Email,3,142,0
55593,3925,2024-02-13,Paid,6,44,0
55594,10092,2024-09-05,Email,8,68,0
55595,11093,2024-06-20,Social,2,151,0
55596,5212,2023-12-06,Email,5,259,0
55597,838,2023-03-13,Email,7,185,0
55598,11701,2023-12-15,Email,6,294,0
55599,1662,2023-01-20,Social,2,13,0
55600,8281,2024-02-04,Organic,8,94,0
55601,3706,2024-09-04,Email,3,177,0
55602,4640,2023-03-19,Social,3,100,0
55603,9848,2024-03-18,Email,3,808,0
55604,11516,2024-07-27,Email,7,513,0
55605,5507,2023-11-17,Organic,3,2,0
55606,8970,2023-11-23,Social,4,115,0
55607,2788,2023-03-28,Organic,6,73,0
55608,2805,2024-06-01,Organic,6,62,0
55609,3319,2023-07-29,Organic,6,175,0
55610,8243,2023-10-24,Social,3,116,0
55611,382,2024-11-01,Email,5,86,1
55612,7158,2023-09-03,Social,2,660,0
55613,5349,2024-06-28,Organic,3,559,0
55614,10997,2024-11-11,Organic,3,982,0
55615,7720,2023-03-11,Paid,3,20,0
55616,8732,2024-02-05,Social,8,87,0
55617,10482,2023-09-04,Paid,4,179,0
55618,10275,2023-12-06,Organic,7,742,0
55619,5668,2023-06-19,Social,6,49,0
55620,1307,2024-05-10,Paid,6,100,0
55621,1665,2024-11-16,Social,3,41,1
55622,6887,2024-03-23,Organic,9,262,0
55623,4825,2024-10-26,Social,3,187,0
55624,904,2023-11-30,Email,6,135,0
55625,6815,2024-11-12,Organic,4,231,0
55626,5033,2024-01-05,Social,3,200,0
55627,1200,2023-05-12,Organic,6,191,0
55628,3900,2024-06-03,Paid,7,132,0
55629,5630,2024-08-05,Email,4,492,0
55630,667,2023-04-13,Social,6,713,0
55631,8692,2023-07-11,Email,5,199,0
55632,8698,2024-03-15,Social,4,399,0
55633,500,2024-11-06,Email,2,87,0
55634,3984,2024-05-24,Paid,1,151,0
55635,789,2023-11-26,Social,3,139,0
55636,7679,2024-01-03,Paid,6,121,0
55637,2095,2024-08-11,Organic,5,110,0
55638,1895,2023-10-29,Social,7,397,1
55639,2415,2024-06-22,Social,5,49,0
55640,4749,2023-02-20,Organic,5,211,0
55641,11765,2023-05-28,Email,5,396,0
55642,3016,2023-10-26,Email,13,559,0
55643,5508,2023-05-28,Email,4,120,1
55644,8049,2023-04-30,Paid,4,465,0
55645,10006,2023-09-18,Social,2,493,0
55646,2498,2023-02-16,Organic,3,261,0
55647,1038,2023-05-01,Organic,3,68,0
55648,11284,2024-10-22,Paid,7,96,0
55649,2,2024-08-11,Organic,10,45,0
55650,336,2023-06-25,Organic,3,56,0
55651,10335,2024-09-28,Organic,2,149,0
55652,5,2023-02-23,Social,8,754,0
55653,4714,2024-01-02,Email,5,79,0
55654,2862,2024-07-27,Social,7,207,0
55655,8103,2024-08-24,Organic,2,24,0
55656,1434,2023-12-24,Social,4,251,0
55657,3234,2023-10-25,Paid,1,246,0
55658,9925,2024-08-08,Paid,5,260,0
55659,4029,2024-08-08,Organic,4,802,0
55660,5118,2023-10-21,Social,4,71,0
55661,1867,2024-10-28,Email,4,333,0
55662,10985,2023-03-07,Paid,3,147,0
55663,11145,2023-10-04,Email,2,78,0
55664,4036,2024-03-17,Email,5,32,0
55665,5129,2024-04-03,Organic,10,66,0
55666,3270,2024-01-26,Organic,9,237,0
55667,10642,2023-03-22,Organic,8,260,0
55668,4045,2024-11-20,Organic,7,169,0
55669,7873,2024-01-27,Social,7,93,0
55670,4097,2023-09-26,Organic,6,248,0
55671,3870,2023-05-27,Email,5,92,0
55672,6638,2024-06-27,Social,3,767,1
55673,7505,2023-11-30,Social,4,197,0
55674,1276,2024-10-29,Organic,1,160,0
55675,8677,2024-05-04,Paid,4,4,0
55676,11582,2023-03-23,Social,7,143,0
55677,2418,2024-02-26,Organic,3,176,0
55678,1143,2024-08-08,Paid,6,192,0
55679,11601,2024-07-18,Organic,7,75,0
55680,2149,2023-05-23,Email,6,46,0
55681,776,2023-11-03,Paid,5,270,0
55682,778,2024-01-22,Social,8,1,0
55683,5060,2024-09-15,Social,5,243,0
55684,9089,2023-08-04,Paid,4,258,0
55685,4365,2023-08-28,Email,5,29,0
55686,11662,2023-04-19,Paid,2,282,0
55687,1210,2023-07-04,Organic,1,640,0
55688,9403,2023-03-06,Paid,7,78,0
55689,1195,2023-01-12,Email,3,69,0
55690,6873,2024-03-30,Email,3,265,0
55691,8094,2024-09-27,Social,6,219,0
55692,8746,2023-11-03,Paid,5,149,0
55693,8301,2023-11-11,Paid,4,59,0
55694,3788,2023-08-31,Organic,5,59,0
55695,8383,2023-01-17,Social,4,377,0
55696,4357,2023-02-12,Social,7,265,0
55697,4985,2023-03-07,Email,5,135,0
55698,420,2023-06-09,Paid,3,185,0
55699,9233,2024-02-24,Email,7,34,1
55700,581,2024-09-06,Organic,5,257,1
55701,9441,2023-01-02,Social,4,137,0
55702,10915,2023-09-20,Email,3,211,0
55703,9426,2023-07-07,Social,5,347,0
55704,11405,2023-11-06,Paid,4,41,0
55705,11430,2024-11-19,Email,6,43,0
55706,2990,2023-01-18,Paid,3,131,0
55707,10995,2023-09-29,Social,2,59,0
55708,5022,2024-07-31,Paid,3,119,0
55709,7326,2024-02-01,Social,5,140,0
55710,6581,2023-08-19,Organic,5,11,0
55711,8560,2024-02-04,Paid,4,184,0
55712,10606,2023-11-18,Paid,3,129,0
55713,2865,2024-06-21,Paid,5,114,0
55714,5882,2024-09-27,Social,5,82,0
55715,9622,2023-12-20,Email,4,96,1
55716,11848,2024-10-23,Social,10,118,0
55717,3923,2024-05-07,Paid,2,1124,0
55718,7761,2023-11-26,Organic,7,425,0
55719,6503,2024-10-09,Social,8,331,0
55720,7044,2024-07-13,Organic,7,38,0
55721,1033,2023-04-03,Paid,8,41,0
55722,10423,2023-01-14,Paid,9,101,1
55723,225,2023-12-05,Paid,9,11,0
55724,7732,2024-02-24,Email,4,47,0
55725,1579,2024-06-20,Social,4,32,0
55726,11471,2023-01-18,Paid,6,402,0
55727,2033,2023-07-25,Email,4,20,0
55728,9766,2023-07-08,Social,4,1338,0
55729,8773,2023-03-20,Email,1,353,0
55730,2861,2023-08-10,Organic,4,4,0
55731,9595,2024-02-12,Organic,3,42,0
55732,6826,2023-01-20,Organic,11,32,0
55733,11132,2023-07-04,Social,5,220,0
55734,2180,2023-08-13,Paid,0,12,0
55735,11833,2024-04-26,Organic,4,134,0
55736,632,2024-09-11,Email,6,187,0
55737,10215,2023-10-04,Organic,2,623,0
55738,3596,2023-10-24,Organic,9,122,0
55739,3476,2024-03-07,Paid,4,1464,1
55740,8836,2024-02-26,Email,9,592,0
55741,9263,2023-09-01,Organic,3,326,0
55742,7768,2024-04-29,Email,4,70,0
55743,4218,2023-02-15,Email,2,475,0
55744,10710,2023-01-28,Organic,7,374,0
55745,7414,2024-07-19,Paid,8,506,0
55746,10202,2023-12-30,Paid,7,808,0
55747,9457,2023-09-27,Organic,7,152,0
55748,2667,2024-03-04,Organic,9,129,0
55749,11717,2024-06-02,Social,6,262,0
55750,9256,2024-09-11,Email,5,895,0
55751,5260,2024-08-10,Social,5,214,0
55752,7949,2023-11-26,Social,2,106,0
55753,8268,2024-09-11,Organic,4,386,0
55754,8563,2024-06-18,Paid,6,185,0
55755,11732,2024-09-14,Email,4,306,0
55756,2476,2023-03-20,Email,4,20,0
55757,7833,2024-03-22,Social,7,302,0
55758,10997,2023-09-30,Organic,0,100,0
55759,2091,2023-12-08,Email,8,112,0
55760,3469,2023-11-23,Organic,2,160,0
55761,6687,2023-10-27,Email,2,175,0
55762,134,2023-09-16,Email,11,363,0
55763,8917,2023-08-15,Organic,5,305,0
55764,6634,2024-08-20,Paid,3,13,0
55765,2088,2023-05-05,Social,4,394,0
55766,508,2024-03-15,Social,3,1,0
55767,8841,2024-02-03,Social,4,127,1
55768,427,2024-05-16,Email,4,70,0
55769,2900,2024-01-17,Organic,8,295,0
55770,1981,2024-05-23,Email,1,33,0
55771,11383,2024-11-26,Paid,4,289,0
55772,3462,2023-05-21,Organic,6,73,0
55773,915,2024-08-16,Organic,8,57,0
55774,11590,2023-01-23,Email,3,165,0
55775,7909,2024-04-24,Email,5,252,0
55776,756,2023-09-15,Organic,5,137,0
55777,4293,2023-03-01,Organic,3,209,0
55778,7568,2024-02-01,Email,5,37,0
55779,4398,2024-02-14,Email,7,37,0
55780,9950,2024-01-11,Email,9,392,0
55781,6483,2023-10-19,Email,4,61,0
55782,4648,2024-05-18,Email,6,280,0
55783,3828,2024-09-24,Paid,6,349,0
55784,6346,2023-04-19,Social,4,426,0
55785,4099,2024-04-26,Email,5,250,0
55786,5927,2023-05-29,Social,6,251,0
55787,1860,2024-10-11,Social,4,79,0
55788,4162,2023-06-14,Organic,4,49,0
55789,8768,2024-10-09,Email,5,123,0
55790,10117,2023-06-01,Paid,6,628,0
55791,1514,2023-05-25,Email,3,299,0
55792,8451,2024-03-29,Social,5,25,0
55793,1349,2023-02-01,Paid,2,25,0
55794,2224,2023-01-10,Paid,6,55,0
55795,1866,2024-08-15,Paid,3,438,0
55796,1866,2023-01-15,Email,2,157,0
55797,1207,2023-12-11,Organic,6,38,0
55798,26,2024-04-16,Paid,7,263,1
55799,7944,2024-04-15,Email,4,48,1
55800,9699,2023-07-28,Organic,4,37,0
55801,4892,2023-06-01,Paid,3,119,0
55802,5687,2023-09-08,Social,2,211,0
55803,23,2023-08-06,Organic,1,556,0
55804,4580,2024-11-02,Social,5,278,0
55805,2143,2024-08-03,Paid,7,420,0
55806,1023,2024-10-17,Organic,3,989,0
55807,9017,2024-02-04,Social,6,153,0
55808,7521,2024-02-29,Social,2,177,0
55809,9525,2023-11-01,Organic,3,183,0
55810,2130,2024-11-13,Email,2,211,0
55811,7913,2023-08-25,Social,4,90,0
55812,11605,2024-09-29,Organic,3,128,0
55813,2503,2023-03-02,Social,7,181,0
55814,10914,2023-05-26,Email,8,125,0
55815,1865,2024-07-23,Social,3,196,0
55816,4276,2024-01-08,Paid,4,22,0
55817,4372,2023-10-17,Email,3,154,0
55818,7479,2023-05-11,Email,5,16,0
55819,11000,2024-08-18,Organic,3,574,0
55820,5794,2023-08-09,Organic,9,27,0
55821,11268,2024-11-29,Paid,8,31,0
55822,962,2024-11-18,Paid,4,1731,0
55823,2160,2023-02-01,Social,8,188,1
55824,4079,2023-10-10,Organic,3,26,0
55825,8098,2024-11-27,Organic,5,49,0
55826,4897,2023-08-15,Social,6,328,0
55827,7935,2024-09-07,Organic,2,27,0
55828,9673,2023-12-04,Organic,7,75,0
55829,7951,2023-05-10,Paid,7,414,0
55830,6456,2024-08-24,Email,6,7,0
55831,7220,2023-01-02,Organic,2,226,1
55832,4174,2023-02-06,Email,6,192,0
55833,6338,2024-08-29,Email,4,35,0
55834,6242,2024-05-10,Paid,10,86,0
55835,6785,2024-06-02,Social,3,34,0
55836,7295,2023-11-05,Organic,9,137,0
55837,11128,2024-06-08,Paid,5,393,0
55838,545,2023-02-27,Social,4,419,0
55839,3817,2023-06-19,Organic,4,291,0
55840,8142,2023-12-20,Organic,4,239,0
55841,9830,2023-04-12,Paid,6,156,0
55842,441,2023-05-13,Social,5,261,0
55843,2801,2023-03-01,Organic,6,221,0
55844,1474,2023-01-24,Paid,2,79,0
55845,7288,2024-04-07,Organic,1,333,0
55846,7554,2023-01-19,Organic,8,415,0
55847,10546,2024-06-19,Organic,2,348,0
55848,6818,2024-02-16,Organic,0,233,0
55849,3571,2024-08-31,Organic,1,16,0
55850,4702,2024-01-09,Email,7,25,0
55851,10661,2024-09-08,Organic,4,709,0
55852,9876,2023-02-03,Paid,6,41,0
55853,10930,2023-10-30,Social,8,111,0
55854,7110,2023-04-26,Email,5,38,0
55855,5212,2023-03-01,Email,7,61,0
55856,3184,2023-04-02,Organic,5,117,0
55857,9619,2024-03-30,Social,2,126,0
55858,7903,2023-11-01,Paid,4,275,0
55859,6653,2023-04-15,Social,6,72,0
55860,6568,2023-10-08,Email,8,904,0
55861,6845,2024-10-15,Social,4,365,0
55862,5842,2024-11-07,Email,8,494,0
55863,9430,2023-04-03,Organic,5,180,0
55864,345,2024-09-11,Social,3,145,0
55865,8925,2024-10-22,Social,4,403,0
55866,9540,2023-08-29,Paid,4,88,0
55867,1260,2024-11-07,Paid,7,467,0
55868,9290,2024-09-13,Paid,7,117,0
55869,11279,2024-05-08,Social,3,250,0
55870,3915,2024-02-27,Email,6,759,0
55871,1018,2023-03-03,Social,5,83,0
55872,9785,2023-08-17,Social,2,711,0
55873,9017,2024-06-29,Social,7,495,0
55874,10195,2024-04-16,Organic,11,56,0
55875,1106,2023-01-16,Email,5,421,0
55876,9553,2024-01-03,Organic,9,83,0
