order_id,customer_id,order_date,order_status,discount_amount,shipping_fee
37072,9859,2024-05-26,Completed,338.9,31.62
37073,9457,2023-10-09,Completed,191.66,97.24
37074,7990,2023-07-19,Completed,111.43,7.42
37075,4132,2023-11-08,Completed,59.88,81.82
37076,2012,2024-04-15,Completed,166.4,74.55
37077,9403,2023-09-01,Cancelled,82.31,1.06
37078,829,2024-03-13,Completed,-121.62,193.71
37079,3541,2024-07-05,Completed,595.86,14.18
37080,3242,2023-07-28,Completed,66.61,187.18
37081,7285,2023-04-18,Completed,-99.83,59.92
37082,9216,2023-04-23,Completed,-76.16,46.63
37083,11623,2023-08-27,Completed,-131.54,130.74
37084,3008,2023-10-26,Completed,-111.77,165.26
37085,4411,2023-06-29,Completed,178.67,142.18
37086,543,2024-01-16,Completed,195.57,190.69
37087,3272,2024-02-27,Cancelled,37.92,31.36
37088,9124,2024-11-01,Completed,118.81,11.99
37089,1031,2023-11-05,Completed,188.06,197.42
37090,6574,2024-08-19,Completed,307.96,54.15
37091,3721,2024-10-20,Completed,349.57,8.88
37092,4348,2023-03-16,Completed,677.46,161.93
37093,11529,2023-09-23,Completed,652.97,159.14
37094,10938,2024-09-23,Completed,294.08,138.36
37095,9162,2023-04-06,Completed,590.56,105.74
37096,4336,2023-08-27,Completed,-77.25,102.52
37097,8507,2023-01-26,Completed,-53.61,17.12
37098,3981,2023-07-25,Completed,-33.82,4.15
37099,8697,2024-03-30,Completed,631.96,133.77
37100,5880,2023-12-18,Completed,653.95,139.8
37101,10759,2024-11-11,Completed,-140.5,138.23
37102,7724,2023-09-29,Completed,441.1,45.91
37103,8736,2024-08-05,Completed,-22.84,101.02
37104,7659,2023-01-26,Completed,-98.35,101.27
37105,5274,2023-06-03,Completed,-125.27,172.52
37106,6525,2023-06-26,Completed,45.89,81.38
37107,7822,2023-04-14,Completed,161.4,45.76
37108,893,2023-12-19,Returned,160.94,60.02
37109,2225,2024-09-23,Completed,-109.82,26.13
37110,8481,2023-10-10,Completed,57.12,112.33
37111,10718,2024-04-03,Returned,545.95,51.39
37112,8688,2024-09-19,Completed,471.97,45.71
37113,8810,2024-06-16,Completed,55.76,104.89
37114,2110,2023-01-19,Completed,404.74,177.98
37115,8670,2023-10-12,Completed,-13.1,191.82
37116,1044,2024-09-28,Returned,36.41,149.01
37117,9860,2023-02-17,Completed,450.43,173.61
37118,486,2023-05-07,Cancelled,-94.9,89.76
37119,1524,2024-05-06,Completed,646.29,120.41
37120,8833,2023-12-04,Completed,426.75,110.66
37121,7697,2024-03-31,Completed,459.72,72.82
37122,8799,2024-08-29,Completed,305.22,187.69
37123,5975,2023-06-18,Completed,121.95,120.65
37124,10197,2024-08-20,Returned,634.79,83.15
37125,3166,2024-08-10,Completed,100.93,10.25
37126,3958,2024-10-10,Completed,-97.57,77.92
37127,9366,2023-10-07,Completed,-75.75,107.7
37128,4709,2023-06-25,Completed,308.53,103.01
37129,1513,2023-09-29,Completed,453.77,168.19
37130,7624,2023-02-08,Cancelled,419.34,121.01
37131,3098,2024-07-09,Completed,253.6,100.2
37132,4327,2023-06-26,Completed,-83.69,190.49
37133,7383,2024-11-07,Completed,-8.04,66.0
37134,448,2024-03-03,Completed,485.29,106.97
37135,10277,2023-04-22,Returned,225.65,33.76
37136,491,2024-11-09,Completed,28.97,66.52
37137,5854,2024-09-29,Completed,376.69,80.89
37138,5005,2024-03-16,Completed,101.29,3.88
37139,8927,2024-11-03,Completed,33.46,79.58
37140,9952,2024-06-12,Completed,304.2,24.13
37141,9464,2023-07-20,Completed,592.22,121.25
37142,5683,2023-03-31,Completed,445.95,136.57
37143,1853,2024-02-20,Completed,557.75,49.92
37144,1155,2024-08-26,Completed,510.59,197.41
37145,8771,2024-09-16,Completed,487.33,94.48
37146,1929,2023-11-13,Completed,633.47,78.62
37147,11614,2023-04-17,Completed,623.93,70.0
37148,9303,2023-03-26,Cancelled,652.61,48.19
37149,7087,2023-02-15,Completed,675.12,107.35
37150,9049,2023-10-26,Completed,568.25,21.95
37151,4658,2023-12-01,Completed,219.04,29.14
37152,4121,2023-08-28,Completed,122.26,150.1
37153,3138,2023-10-28,Returned,446.17,121.34
37154,2240,2023-10-02,Completed,3.27,81.2
37155,154,2024-03-17,Completed,134.17,173.14
37156,3263,2023-01-07,Completed,63.11,31.6
37157,8794,2023-04-23,Completed,575.75,140.55
37158,10458,2023-05-16,Completed,2.5,136.27
37159,7768,2023-09-29,Completed,257.79,172.36
37160,1119,2023-07-09,Completed,386.64,58.61
37161,6062,2023-12-18,Completed,159.68,189.12
37162,4606,2023-06-14,Completed,169.19,162.07
37163,9793,2024-01-19,Completed,503.97,17.11
37164,1112,2024-01-04,Returned,258.85,16.91
37165,10160,2023-07-07,Returned,486.22,67.75
37166,6455,2023-04-03,Completed,-50.09,190.97
37167,1525,2023-02-26,Completed,337.25,112.09
37168,3345,2024-10-07,Completed,252.7,199.21
37169,7206,2024-09-24,Completed,-85.33,91.01
37170,7925,2023-12-01,Returned,79.04,30.49
37171,8318,2023-04-02,Completed,663.58,19.94
37172,10929,2024-06-20,Completed,333.31,1.54
37173,434,2023-05-06,Completed,337.68,13.3
37174,4153,2023-02-12,Completed,528.03,141.32
37175,3818,2024-07-23,Completed,-62.98,124.09
37176,10246,2023-05-05,Completed,449.58,161.16
37177,10414,2023-03-15,Completed,-11.5,32.27
37178,717,2023-06-01,Completed,-29.75,178.69
37179,741,2023-09-17,Returned,528.03,86.94
37180,11391,2023-11-03,Completed,597.93,147.93
37181,2118,2024-09-29,Completed,312.95,78.49
37182,3973,2024-10-01,Completed,264.56,102.02
37183,5517,2023-12-22,Completed,570.95,148.74
37184,3253,2023-02-13,Completed,202.85,149.12
37185,1057,2023-08-08,Completed,66.28,30.99
37186,1125,2023-02-10,Completed,240.19,195.44
37187,11970,2024-05-05,Completed,522.19,177.16
37188,3161,2023-02-26,Returned,212.08,180.16
37189,4277,2023-09-07,Completed,-133.15,16.48
37190,3742,2023-10-09,Completed,58.26,4.22
37191,10829,2023-07-10,Returned,298.47,173.15
37192,739,2023-05-22,Completed,339.27,185.52
37193,5590,2023-06-20,Completed,26.23,88.32
37194,1603,2023-05-02,Completed,698.61,7.6
37195,6426,2023-04-11,Completed,-65.41,159.62
37196,5519,2023-07-17,Completed,427.89,79.71
37197,6964,2024-03-27,Completed,584.38,55.87
37198,8179,2023-09-26,Completed,350.23,84.08
37199,11550,2024-04-24,Completed,661.98,147.84
37200,2045,2024-07-14,Cancelled,425.47,78.41
37201,6372,2023-10-30,Completed,453.01,55.75
37202,7028,2024-03-15,Completed,-48.23,133.34
37203,8641,2024-06-20,Completed,-97.72,120.62
37204,6849,2024-10-11,Completed,373.04,193.3
37205,11025,2023-09-21,Completed,408.36,30.18
37206,242,2023-02-14,Completed,252.06,194.21
37207,10783,2023-11-17,Completed,178.65,150.26
37208,2692,2023-02-17,Completed,-47.32,192.51
37209,3185,2024-09-28,Completed,215.8,102.71
37210,5474,2024-08-16,Completed,394.39,186.01
37211,4586,2024-07-31,Completed,238.87,10.53
37212,5034,2024-03-18,Completed,199.3,43.1
37213,5108,2023-04-01,Completed,9.77,134.23
37214,3294,2023-06-28,Completed,564.07,191.2
37215,11958,2023-06-21,Completed,433.47,96.98
37216,8410,2023-06-26,Returned,-134.77,139.58
37217,11525,2023-03-01,Completed,-104.74,93.75
37218,11792,2023-07-09,Completed,498.92,179.93
37219,2353,2023-09-22,Completed,31.63,182.84
37220,4985,2023-06-05,Completed,561.69,168.98
37221,2415,2023-05-01,Returned,233.07,21.22
37222,1062,2023-12-12,Completed,247.59,27.99
37223,2900,2023-05-08,Completed,174.82,10.43
37224,10526,2024-05-21,Completed,105.25,46.09
37225,8433,2023-04-03,Completed,501.17,24.34
37226,336,2024-03-20,Completed,95.96,199.76
37227,5306,2023-05-13,Cancelled,11.48,192.93
37228,106,2023-09-04,Completed,674.26,157.11
37229,8532,2024-09-18,Returned,396.21,149.37
37230,5577,2023-06-20,Completed,-138.89,30.25
37231,11313,2023-11-17,Cancelled,45.83,156.78
37232,11287,2024-08-09,Completed,538.96,37.52
37233,1979,2024-07-27,Completed,416.99,67.05
37234,2420,2024-08-02,Completed,347.36,86.02
37235,5156,2024-09-12,Completed,-40.32,99.71
37236,11039,2023-08-23,Completed,283.32,151.15
37237,6443,2023-11-27,Completed,386.33,139.74
37238,2944,2023-04-23,Completed,108.87,33.74
37239,6284,2023-06-29,Completed,591.54,154.21
37240,10451,2024-02-06,Returned,441.08,78.37
37241,2976,2023-01-23,Completed,-148.96,8.52
37242,4485,2024-03-19,Completed,473.6,115.3
37243,1318,2023-11-25,Completed,508.58,172.17
37244,2813,2023-09-07,Completed,-52.62,173.99
37245,1658,2023-01-27,Completed,94.69,179.85
37246,4243,2023-08-30,Completed,573.88,22.28
37247,7701,2024-05-25,Completed,656.1,60.54
37248,5709,2023-10-21,Completed,696.72,21.93
37249,3348,2023-02-23,Completed,229.85,31.58
37250,2472,2023-02-15,Completed,247.57,181.06
37251,6653,2024-08-23,Completed,-6.27,109.81
37252,8247,2023-07-31,Completed,176.11,162.5
37253,4031,2024-01-29,Completed,227.44,83.33
37254,1205,2023-03-08,Cancelled,553.76,169.85
37255,5713,2023-09-03,Completed,197.79,63.55
37256,11612,2023-02-12,Completed,138.95,40.23
37257,7105,2023-01-23,Completed,174.09,36.56
37258,7788,2023-01-22,Completed,-125.67,79.32
37259,8639,2023-09-07,Completed,216.88,144.45
37260,10883,2023-06-30,Completed,352.81,149.43
37261,1647,2024-06-09,Completed,1.02,139.72
37262,4846,2023-11-02,Completed,58.04,63.47
37263,7919,2023-07-21,Completed,-79.52,146.51
37264,7139,2024-10-28,Completed,230.66,159.81
37265,4707,2024-06-13,Completed,596.47,197.46
37266,11710,2024-08-09,Returned,238.44,56.97
37267,10482,2024-11-11,Completed,488.36,91.18
37268,8759,2024-01-18,Completed,-85.77,39.14
37269,5501,2024-03-26,Completed,232.07,106.43
37270,10259,2023-01-26,Completed,367.02,18.0
37271,5070,2024-05-25,Completed,65.12,159.75
37272,10571,2023-03-14,Completed,-65.63,146.0
37273,3908,2024-10-12,Completed,-148.4,131.52
37274,8595,2023-11-01,Completed,-36.46,123.03
37275,9218,2024-04-02,Completed,124.43,4.3
37276,8074,2024-07-21,Completed,661.51,22.29
37277,6643,2023-03-02,Completed,384.78,194.82
37278,11883,2024-09-22,Completed,-111.45,176.68
37279,2185,2024-04-07,Completed,-82.14,129.71
37280,7342,2024-01-19,Completed,572.22,191.2
37281,6353,2023-04-26,Completed,259.56,132.26
37282,4572,2024-06-26,Returned,637.69,21.24
37283,11469,2023-01-21,Completed,-19.1,97.03
37284,4804,2023-01-21,Completed,-81.0,175.35
37285,10880,2023-07-31,Completed,291.65,116.26
37286,10065,2024-07-24,Completed,-52.62,172.6
37287,4706,2024-01-25,Completed,637.71,5.16
37288,2968,2023-08-27,Completed,594.41,98.07
37289,8863,2023-05-06,Completed,470.47,155.1
37290,11906,2024-06-09,Completed,600.29,52.43
37291,6299,2024-02-04,Completed,-6.42,97.15
37292,9712,2024-09-25,Completed,528.18,74.33
37293,427,2023-03-18,Completed,-35.0,183.8
37294,3355,2024-07-17,Completed,289.98,39.23
37295,11138,2024-08-13,Completed,314.8,23.17
37296,8830,2024-08-19,Completed,369.32,48.83
37297,3240,2024-02-14,Completed,578.88,7.21
37298,9415,2023-10-06,Completed,251.27,7.17
37299,1918,2024-08-25,Completed,167.92,76.6
37300,7376,2023-08-21,Completed,15.74,6.51
37301,6072,2024-07-11,Completed,266.87,140.95
37302,8530,2024-04-16,Completed,113.21,121.48
37303,7684,2024-09-30,Completed,503.34,161.1
37304,3397,2024-09-17,Completed,561.01,193.8
37305,376,2024-08-11,Returned,567.97,137.03
37306,1003,2023-06-01,Returned,524.55,59.67
37307,6352,2024-09-27,Completed,693.45,57.43
37308,4502,2024-07-07,Completed,42.7,42.94
37309,8782,2023-09-16,Completed,377.84,16.0
37310,2996,2023-07-08,Completed,-111.81,70.53
37311,9745,2023-07-18,Completed,22.55,4.42
37312,3515,2023-11-27,Completed,562.78,66.02
37313,11932,2024-01-15,Completed,5.67,150.98
37314,10778,2023-02-05,Completed,48.24,25.15
37315,3267,2023-05-03,Completed,657.79,6.16
37316,9460,2024-04-06,Completed,344.33,175.78
37317,3642,2023-02-15,Completed,480.73,1.32
37318,4735,2024-11-25,Completed,559.69,114.81
37319,1336,2024-06-27,Completed,159.67,199.59
37320,7701,2024-08-25,Completed,-145.61,177.27
37321,1620,2023-10-14,Completed,430.15,170.33
37322,6145,2024-10-14,Completed,189.47,44.86
37323,6336,2023-12-30,Completed,71.94,123.35
37324,7089,2024-06-30,Completed,476.92,160.14
37325,8854,2023-02-05,Completed,484.51,161.65
37326,2251,2023-06-15,Completed,383.65,115.59
37327,2424,2023-12-16,Completed,183.04,189.48
37328,1333,2023-01-15,Returned,585.7,120.84
37329,6003,2023-09-24,Completed,459.95,144.14
37330,9624,2023-04-09,Completed,263.51,109.49
37331,8936,2023-10-02,Completed,476.79,55.63
37332,1187,2023-01-14,Returned,125.83,56.29
37333,7821,2024-08-15,Completed,66.32,22.52
37334,5125,2024-04-03,Completed,367.08,50.51
37335,11702,2023-12-15,Completed,23.87,86.69
37336,349,2023-11-29,Completed,213.66,188.16
37337,1516,2024-10-20,Completed,138.76,165.51
37338,1748,2023-02-16,Completed,601.34,190.9
37339,10883,2024-07-22,Completed,568.07,48.05
37340,281,2023-05-20,Returned,269.13,164.73
37341,11694,2023-03-19,Completed,-63.42,17.08
37342,11768,2023-09-17,Completed,-1.62,18.95
37343,2796,2023-03-03,Completed,-9.31,162.64
37344,3940,2024-09-25,Completed,169.91,49.29
37345,2090,2023-07-16,Completed,352.84,45.92
37346,8798,2024-10-12,Completed,139.01,5.57
37347,748,2024-11-06,Completed,419.79,95.9
37348,2292,2024-02-01,Completed,670.66,96.83
37349,4074,2024-01-16,Completed,336.89,51.4
37350,5615,2024-04-21,Completed,30.83,125.62
37351,826,2024-09-21,Completed,154.38,101.11
37352,11725,2024-07-19,Completed,-132.65,54.14
37353,7865,2023-02-06,Completed,-75.25,24.89
37354,1230,2024-07-10,Completed,146.56,6.21
37355,4635,2023-01-31,Completed,-49.17,125.93
37356,5153,2024-09-11,Completed,304.02,20.64
37357,4811,2024-10-27,Completed,245.3,73.46
37358,2235,2024-06-10,Completed,14.73,31.15
37359,9121,2023-06-13,Completed,638.66,89.95
37360,2933,2024-01-29,Completed,523.32,185.05
37361,5819,2023-03-17,Completed,257.52,14.57
37362,9950,2024-08-02,Completed,-7.76,68.3
37363,11550,2024-06-28,Completed,140.29,24.33
37364,2402,2023-01-02,Completed,466.97,28.69
37365,6044,2023-03-29,Completed,349.52,155.57
37366,9203,2024-11-27,Completed,524.04,12.9
37367,1626,2023-08-02,Completed,388.0,139.93
37368,550,2024-06-09,Completed,657.66,50.06
37369,891,2024-02-05,Cancelled,178.32,184.77
37370,6110,2024-05-08,Returned,147.6,26.29
37371,11301,2024-05-02,Completed,-64.76,166.08
37372,4419,2024-10-25,Completed,-122.13,33.02
37373,10421,2023-05-28,Completed,479.4,15.78
37374,4945,2024-04-04,Returned,517.11,13.6
37375,6067,2023-03-21,Completed,86.28,198.02
37376,10115,2023-08-19,Cancelled,485.14,147.79
37377,806,2024-10-05,Completed,-118.75,64.03
37378,10707,2024-09-11,Completed,-69.39,141.86
37379,9111,2023-05-29,Completed,141.31,30.08
37380,2618,2023-03-10,Completed,345.69,105.25
37381,11445,2023-05-09,Completed,-53.04,197.85
37382,6420,2023-08-16,Completed,2.2,3.35
37383,5854,2024-03-19,Completed,484.25,172.13
37384,11609,2023-09-14,Completed,141.54,198.1
37385,1080,2023-06-27,Completed,412.99,148.75
37386,2971,2024-09-19,Completed,605.95,114.79
37387,11022,2023-12-11,Completed,60.5,114.82
37388,2418,2023-03-28,Completed,294.55,43.86
37389,11307,2024-06-24,Completed,65.81,83.66
37390,7593,2023-06-29,Completed,296.52,89.85
37391,3704,2023-08-09,Completed,-41.53,146.85
37392,8445,2024-01-04,Completed,-10.6,89.46
37393,747,2024-09-04,Completed,468.65,161.88
37394,11307,2023-12-15,Completed,562.05,158.69
37395,2089,2023-02-25,Completed,258.64,42.76
37396,8595,2023-04-23,Completed,575.84,68.22
37397,6265,2024-09-10,Completed,-144.8,108.95
37398,1171,2024-02-25,Completed,-145.31,75.12
37399,3561,2023-10-12,Completed,226.39,58.17
37400,5202,2024-07-29,Completed,604.2,107.36
37401,6918,2023-11-27,Completed,128.9,42.94
37402,2080,2023-07-07,Completed,-42.83,78.12
37403,5024,2023-08-14,Completed,572.19,6.04
37404,323,2024-11-02,Completed,418.14,111.16
37405,6343,2023-12-15,Completed,-1.29,53.02
37406,2608,2023-03-17,Completed,217.25,128.52
37407,6751,2024-02-08,Completed,231.87,172.49
37408,1612,2023-03-20,Returned,289.78,121.16
37409,4545,2024-10-12,Completed,3.42,127.35
37410,2160,2024-02-16,Completed,163.74,198.76
37411,264,2023-01-26,Completed,116.23,153.51
37412,44,2024-03-20,Completed,76.4,98.74
37413,5098,2024-10-27,Completed,393.0,25.73
37414,7055,2023-09-04,Completed,487.99,182.14
37415,4118,2024-10-24,Completed,268.54,126.2
37416,4348,2024-01-27,Cancelled,514.69,138.41
37417,3358,2023-07-22,Completed,47.96,16.4
37418,4250,2024-03-17,Cancelled,177.67,181.67
37419,9861,2023-08-03,Completed,426.84,166.23
37420,8434,2024-03-22,Completed,131.64,140.85
37421,2099,2024-06-22,Completed,387.03,142.61
37422,11804,2023-04-04,Completed,693.48,132.92
37423,8012,2023-12-24,Cancelled,459.33,107.22
37424,9047,2023-04-01,Completed,290.89,91.99
37425,3339,2023-06-08,Completed,448.15,35.98
37426,4283,2024-01-15,Completed,524.12,52.66
37427,311,2023-03-13,Completed,636.6,138.27
37428,5352,2023-08-07,Completed,-114.91,177.02
37429,8030,2023-02-19,Completed,-13.42,51.02
37430,7518,2023-03-12,Completed,45.27,186.15
37431,3585,2024-10-03,Completed,586.04,52.7
37432,11131,2024-04-30,Completed,26.63,86.55
37433,11673,2024-07-10,Returned,448.87,15.1
37434,4866,2023-03-12,Completed,671.88,59.63
37435,8977,2023-01-09,Completed,241.86,0.74
37436,8267,2024-02-01,Completed,363.65,124.43
37437,10179,2023-05-15,Completed,378.03,189.27
37438,8473,2023-04-26,Completed,16.12,80.03
37439,3128,2024-04-27,Completed,643.05,53.26
37440,6703,2023-05-25,Completed,607.07,57.28
37441,8804,2023-01-14,Completed,645.15,53.97
37442,11762,2023-05-13,Completed,76.17,141.14
37443,1635,2024-02-01,Completed,-124.95,121.19
37444,549,2023-02-02,Completed,441.0,98.59
37445,6229,2023-07-24,Completed,486.05,139.98
37446,5511,2023-06-05,Completed,307.09,151.14
37447,9822,2024-09-11,Completed,-77.33,45.86
37448,10618,2024-02-28,Completed,257.21,110.05
37449,11113,2024-01-15,Completed,63.71,95.65
37450,7597,2024-02-19,Completed,349.22,100.51
37451,2691,2024-03-03,Completed,297.22,10.94
37452,614,2024-02-02,Completed,536.7,121.58
37453,4386,2024-01-03,Completed,688.58,128.99
37454,7125,2023-07-09,Completed,565.65,92.29
37455,11593,2024-07-28,Completed,348.12,61.79
37456,1692,2024-02-19,Completed,455.71,122.03
37457,4445,2024-11-15,Completed,484.9,35.13
37458,868,2023-05-20,Completed,695.99,47.85
37459,1414,2024-10-26,Completed,-22.4,0.39
37460,11357,2023-05-07,Completed,207.88,43.62
37461,8742,2023-04-04,Completed,-59.63,126.64
37462,6157,2023-05-31,Completed,38.8,17.44
37463,2839,2024-07-24,Completed,23.59,82.05
37464,11399,2024-02-01,Completed,193.83,35.68
37465,8089,2024-05-17,Completed,367.06,88.29
37466,4497,2024-09-19,Completed,64.18,187.84
37467,10117,2023-10-20,Completed,429.27,141.04
37468,4603,2023-03-21,Completed,-113.79,41.27
37469,6443,2024-03-28,Completed,-1.99,170.26
37470,11236,2023-08-16,Completed,357.24,184.76
37471,5425,2024-04-14,Completed,354.47,61.06
37472,568,2023-10-25,Completed,601.76,52.41
37473,4233,2024-05-24,Cancelled,554.23,12.25
37474,6950,2023-12-28,Completed,414.66,61.57
37475,746,2024-07-08,Completed,-28.27,47.44
37476,6219,2023-09-04,Completed,224.6,40.85
37477,9611,2023-12-23,Cancelled,396.94,79.16
37478,9315,2024-03-09,Completed,193.81,141.58
37479,6875,2023-04-01,Completed,238.88,192.56
37480,277,2024-08-19,Completed,437.64,25.08
37481,3691,2023-05-17,Completed,207.56,92.46
37482,4722,2024-05-07,Completed,19.06,21.09
37483,5089,2024-07-14,Completed,-71.78,91.41
37484,10533,2023-03-06,Completed,398.82,23.79
37485,2179,2024-04-27,Completed,-26.94,160.45
37486,9221,2023-08-23,Returned,474.48,12.65
37487,8566,2023-09-17,Completed,156.41,25.18
37488,4971,2023-12-20,Completed,207.01,60.87
37489,1942,2024-03-31,Returned,601.16,139.02
37490,1163,2023-08-05,Completed,151.83,148.41
37491,8981,2024-08-12,Completed,555.72,67.55
37492,5670,2023-08-11,Cancelled,531.47,87.44
37493,954,2023-07-18,Completed,87.54,134.68
37494,9361,2023-01-31,Cancelled,-121.91,105.9
37495,1143,2023-05-11,Completed,146.38,40.76
37496,11989,2024-11-13,Cancelled,362.23,2.17
37497,2600,2023-01-17,Completed,689.28,154.82
37498,1613,2024-01-05,Completed,374.59,155.85
37499,2226,2024-05-28,Completed,56.81,131.3
37500,9592,2023-10-04,Completed,581.2,125.74
37501,3728,2023-06-11,Completed,151.4,1.85
37502,8739,2024-02-05,Completed,221.23,178.06
37503,11810,2024-04-30,Completed,394.85,75.61
37504,4824,2024-08-14,Completed,496.37,102.02
37505,1548,2024-11-07,Completed,465.44,153.03
37506,1083,2024-11-04,Returned,445.92,1.9
37507,2596,2023-02-20,Completed,186.37,140.4
37508,4847,2023-03-25,Completed,-29.07,184.45
37509,7546,2023-01-02,Completed,195.16,187.39
37510,5693,2024-09-11,Completed,10.52,5.91
37511,1699,2024-06-12,Completed,163.55,179.51
37512,1941,2024-04-02,Completed,638.24,108.54
37513,7780,2024-07-10,Completed,106.36,180.8
37514,10417,2023-10-06,Cancelled,120.09,37.12
